tweet_id,user_id,hash_vector,mention_vector,like_count,retweet_count,time,pos_emotion,neg_emotion
1206971264931258369,f878d5e54024abd5d7822c4696d4d8f9,metoo|timesup,dream hampton|hollywood|metoo|pbs,0,0,2019-12-17T17:15:48,0.0,0.0
1207015900748103682,df73af8a365fec55ff5c5ecb9917a63f,MeToo,metoo|prada,0,0,2019-12-17T20:13:10,0.0,0.0
1207361429285851136,d3df88713774f2260da48ae5cc181372,Japan|MeToo|Tokyo,journalist|metoo movement|rape|shiori ito,234,93,2019-12-18T19:06:11,0.0,0.75
1208083869825748995,9d7b32605f3cb5a9a8c0b82449864854,MeToo,metoo movement|nonfiction,2,3,2019-12-20T18:56:54,0.0,0.0
1211001760397058049,b2b0d785f8362219c38d4d15bd4c49ea,MeToo,metoo|michael jai white|terry crews,0,0,2019-12-28T20:11:33,0.0,0.0
1201229006902906880,0a5b5935ab216d3d5ee0bc10206c717c,MeToo,binge watch|martin short|metoo,0,0,2019-12-01T20:58:07,0.0,0.0
1201431378140622848,cea22cba8143268206d77db01d917029,metoo,facebook|metoo,46,10,2019-12-02T10:22:16,0.5,0.75
1202794568644579329,5a28942660000226ea71ed94c29bbf2a,MeToo,metoo|neal katyal|train wreck|unemployment,0,0,2019-12-06T04:39:06,0.25,0.25
1204214009433595904,7c691833c7ab7e2d38a5816c8e2f8136,metoo,metoo|uber,5,4,2019-12-10T02:39:27,0.0,0.0
1204420386588246019,3900fe4cb6eda0fb17c883bd3823ad0d,MeToo,fox news|metoo|the whistleblowers,138,66,2019-12-10T16:19:31,0.0,0.0
1204858160907014144,6f81d507b86cf11cdcf5abbd2d192335,HarveyWeinstein|metoo,metoo|sexual predator,42,11,2019-12-11T21:19:05,0.25,0.75
1205864519966154753,42c5a36ed56cdefd8c1a8256d2924849,MeToo,buttock|metoo|thomas callaway,45,20,2019-12-14T15:58:00,0.25,0.0
1209990491405766658,0ef7df9ca8bb05ed393330f5f8c61488,BLM|Immigrant|LGBTQ|MeToo|Women,lgbtq|metoo|misogynistic|racist|white nationalist,73,48,2019-12-26T01:13:08,0.5,0.0
1211592556091342850,d655cf07ea10f077285a90e2b5127cc7,metoo,chinmayi|metoo movement|sex slaves,56,14,2019-12-30T11:19:10,0.0,0.0
1201524787824082944,85a392a9ee356aa14c9446d466af0e2f,BollywoodMeToo|MeToo|PoojaMishra|SalmanKhan,metoo campaign|salman khan|sexually harassing,48,53,2019-12-02T16:33:27,0.0,0.5
1201988519872401408,00c97cfe83463adf2a0a4b12a200e145,metoo,metoo movement|nhl,0,0,2019-12-03T23:16:09,0.0,0.0
1204259236374441984,86fabd15c27b888387288d7cd6f2dad0,MeToo,metoo|vulva,0,0,2019-12-10T05:39:10,0.0,0.0
1204585579276582912,8e13289924b7ada8d6e4dcb4fe446f11,AI|DemDebate|IoT|JerseyCityShooting|MAGA|MeToo|ReadMyTweets|crypto|cybersecurity|domesticabuse|gaming,cybersecurity|dual loyalty|iot|jersey city|metoo,0,6,2019-12-11T03:15:56,0.75,0.75
1204609431402627072,ec54295c460ace0240795404518a1e72,MeToo,fair trade|metoo,0,0,2019-12-11T04:50:43,0.0,0.0
1206706572153565186,98532b98e52f78e509a4b0e4d1ece2ad,metoo,abc|hollywood|metoo|predator|virginia giuffre,25,21,2019-12-16T23:44:00,0.0,0.75
1207371716135133184,2e3c887d413925efe6086c1e01a18a7c,metoo|news|timesup,keychain|metoo,0,0,2019-12-18T19:47:03,0.5,0.0
1207725669507043332,7560218ef162827b410b7801b1674491,GirlsToo|MeToo|StopStreetHarassment|VAW,metoo,5,3,2019-12-19T19:13:32,0.25,0.5
1207750394660585473,3b1a72c70e964cf77c6e630974c00e72,impeachment|metoo,impeachment|metoo,0,0,2019-12-19T20:51:47,0.0,0.0
1208882882267140096,ac9cf7537f90b93a783bd03a425288f6,MeToo|WithYou,metoo,0,1,2019-12-22T23:51:53,0.25,0.5
1210657308239450112,041a40e117e390da5599ad87026fb048,MeToo,metoo|uber,52,13,2019-12-27T21:22:49,0.25,0.0
1210681982478209024,d29a8ff6406e4b36c0fdba4050d18995,metoo|metoomovement,heterosexual|metoo,0,0,2019-12-27T23:00:52,0.5,0.0
1201537515515269120,850f07d337e43ec948bb96392527373e,SexualHarrasment|metoo,fake orgasm|lisa page|metoo,631,214,2019-12-02T17:24:01,0.0,0.25
1201860484531515393,69bd23170ac487c13508311a52938704,FakeNews|MeToo|drama|metooindia,metoo,0,0,2019-12-03T14:47:23,0.25,0.5
1204332173123186688,9bff1672cc97152f50f1fd4634b25e54,MJAkbar|MeToo,metoo,6,4,2019-12-10T10:29:00,0.25,0.0
1204346340425129991,50b49fa86487f7995699e62e2c2f7303,MeToo,metoo movement|tweeted,116,37,2019-12-10T11:25:17,0.25,0.0
1207140966492033024,fa9c0ad7fe32b97c8e040ad1dffc9232,AmitShahOnTimesNow|BoycottBollywood|CAAProtest|CAA_NRC|ISupportCAA|IndiansAgainstCAB|MeToo|Pakistan|StopTheRiot|WhoAmI,hindu|metoo|pakistan|whoami,0,0,2019-12-18T04:30:08,0.0,0.0
1209090706821660673,a85599749d2bea102c4dd0d3aa8fb7c5,ABC|AFP|AP|Abe|Asia|BBC|CNN|EU|Guardian|Korea|Metoo|NYT|NewsWeek|Rueters|Shiori|TIME|TV|Times|UN|WSJ,abc|afp|asia|bbc|cnn|metoo|newsweek|nhk|rueters|wsj,2,3,2019-12-23T13:37:42,0.0,0.0
1209972336516091906,9436b30af917f37aba58a64453a3a325,Metoo|OprahWinfrey,feminist|metoo|white supremacy,12,5,2019-12-26T00:00:59,0.5,0.0
1210702123517849600,66703dd29d3cfbf6b07fdd5ea394acd8,CORPGOV|FCPA|GE|MeToo,fbi|metoo|potus|seema|whistle blower,0,0,2019-12-28T00:20:54,0.0,0.75
1210991559845535746,6c5c127c66cb44ba5554e5bc35c790db,FrankUnderwood|accusations|accusersseekingnotoriety|coincidences|conspiracy|justice|metoo|presumptionofinnocence,al dia|hilo|metoo,0,0,2019-12-28T19:31:01,0.25,0.0
1211511538202398722,59596e1d7c6b3d4e4cc4f2873430c9b0,MeToo,brett kavanaugh|metoo,23,12,2019-12-30T05:57:14,0.0,1.0
1211676245395566592,66703dd29d3cfbf6b07fdd5ea394acd8,MeToo,metoo,0,2,2019-12-30T16:51:43,0.0,0.5
1201890925615734793,4f1e5eadeb3fcb3234f423c6063ed76e,MeToo,metoo movement,113,11,2019-12-03T16:48:21,0.25,0.0
1208194135024373766,a14abf02fb361f63eb3c9061b69f3d8c,MeToo,metoo|rape,1,5,2019-12-21T02:15:03,0.0,0.75
1208409479592775683,cf382bd6b367fb245d39f7b1c7fc7142,metoo,hollywood|metoo,13,2,2019-12-21T16:30:45,0.0,0.0
1200973242774614019,ab98107ba6c2d7d0b81a7bc3fb506ac0,MeToo,feminist|metoo,26,14,2019-12-01T04:01:48,0.0,0.0
1201505814202204163,879b2cf65ec402712931fb75a4a57e4b,metoo,metoo,0,0,2019-12-02T15:18:03,0.25,0.0
1202245032683745281,9507cb429e226a673d8dd4364808e6e6,HistoricalFiction|MeToo|womensfiction,metoo,1,3,2019-12-04T16:15:27,0.5,0.5
1203144715207462912,7780c434326e36a5699707daec02d23a,16Days|India|MeToo|VAWG,delhi|india|lucknow|metoo|unnao,17,27,2019-12-07T03:50:28,0.0,0.75
1204173148826025984,2a0671ff80bd52654f1a47c4646d7977,MeToo,metoo|sexual abuse,63,13,2019-12-09T23:57:05,0.0,0.75
1205867799857573893,df4157e10328336673b4bcf350e8ffe7,Dershowitz|GhislaineMaxwell|Giuliani|Harvard|JeffreyEpstein|RandyAndy|WilliamBarr|metoo|mnuchin|weinstein,apo|jpm|lb|metoo|thehill,0,1,2019-12-14T16:11:02,0.0,0.0
1205913910819336192,3730e1df9d627a7926e373961973336c,MeToo,metoo movement,134,51,2019-12-14T19:14:15,0.25,0.75
1208195746006228992,d5c4f2e825000b95dfe5cbaf64c619e7,MeToo,billboard|metoo,7,2,2019-12-21T02:21:27,0.0,0.75
1209901792143822849,9ffd026df2b16782be1ce7796ef6ae65,MeToo|PatriarchySmashers|SilenceBreakers|Survivors|TruthTellers|Warriors|jamessafechuck,2pm|citizenlab|metoo,1,1,2019-12-25T19:20:40,0.25,0.0
1200987337087496192,54042cbecb0cf08e95ee98b5b98a3d19,MeToo,metoo,79,38,2019-12-01T04:57:49,0.0,0.75
1201765580036038656,537b4260d148a5f4e9868bbfa6ffb885,MeToo,metoo,0,0,2019-12-03T08:30:16,0.0,0.0
1203599101708906496,fca668d03f4a64e7b60da598b983cb4b,metoo,feminist|m a|metoo|predatory|sexual violence,16,4,2019-12-08T09:56:02,0.25,0.75
1204854554493431811,b06bd014a62eff765fd44bfe3507a506,metoo,metoo,9,10,2019-12-11T21:04:45,0.0,0.75
1205683014862282752,ecbf5757c780f61fb31e52a345883eba,MeToo,china|metoo|rape culture,2,2,2019-12-14T03:56:45,0.0,0.75
1206534226843033600,54aeda175fe6c09f020df9546c8000de,CSA|MeToo,child sexual abuse|csa|metoo,0,0,2019-12-16T12:19:10,1.0,0.75
1207127107496796162,730fb4f15bedc0f2d6efb83d66c13000,MeToo,metoo movement|sexual violence,20,10,2019-12-18T03:35:04,0.0,0.0
1207278429353037825,b06b123c2c3bdefaf0aca5ef3dab075e,MeToo,metoo|new york times|the new york times,54,28,2019-12-18T13:36:22,0.0,0.0
1207554657184292864,d1fe6d0a4161b65ab07443140b6d7c9d,MeToo,metoo|shiori ito,9,7,2019-12-19T07:54:00,0.0,0.75
1210469142161178624,e078b60041a6cb632f0ccd6b0c7d8af5,Authors|MeToo|ThursdayMotivation|ThursdayThoughts|Writers|WritingCommunity,metoo,25,13,2019-12-27T08:55:07,0.0,0.0
1211275990875430923,393ac4588675558ff009892c388d7f56,metoo,metoo|nj,97,76,2019-12-29T14:21:15,0.0,0.0
1201935619137531905,4740685916570d4c89a2485322291f56,FakeCases|Justice|MenToo|Metoo|Rape,metoo|rape,0,2,2019-12-03T19:45:57,0.25,0.75
1203118876428386304,12a19e7c9c64eb3a997889b507b1a34f,BoycottUber|inexcusable|metoo,metoo|uber,0,0,2019-12-07T02:07:47,0.0,0.0
1203472195206336513,eb194d858043facaec4f29fcf7cf396b,HowardStern|MeToo|Tulsi|misogynist,alyssa milano|foxnews|metoo|misogynist|soul,57,13,2019-12-08T01:31:45,0.0,0.0
1203597801726214144,91fced5403a8c6e2b85bf1392c8838c1,metoo,mary leunig|metoo|sexual assault,277,121,2019-12-08T09:50:52,0.5,0.5
1203635937630150658,0dbf4ccd2019db483c352143321aa232,metoo,metoo movement,0,0,2019-12-08T12:22:24,0.0,0.0
1204441604699893762,eb39d36c3bcf36e3c8f225a5252116fc,metoo,metoo,0,0,2019-12-10T17:43:50,0.25,0.0
1204906706884603904,ebefefdb5df3f5d65076d6201033da95,MeToo,cnn|metoo|not going away,0,0,2019-12-12T00:31:59,0.25,0.0
1207170602106142720,8ab5b39f5e414c6372029039bd1669ef,CrimeByWomen|IPC354|MeToo|RanvirShorey,metoo,0,1,2019-12-18T06:27:54,0.0,0.75
1207780904019595264,b3ca89dad001f5304093f9bab11e89c6,MeToo,metoo|sexual harassment,0,0,2019-12-19T22:53:01,0.0,0.5
1210716673579323398,423a60d38f99db9cc615f9efb8448128,MeToo,metoo|paul haggis,0,0,2019-12-28T01:18:43,0.0,0.0
1211016127251238912,076c5fe0e7061c92d03c53f9b2a879a0,MeToo|bullying,bullying|fossils|metoo,15,7,2019-12-28T21:08:38,0.25,0.0
1211195625334661120,939ad12daec4c42d1f19a2ea4105ca97,metoo,any questions|metoo,0,0,2019-12-29T09:01:54,0.25,0.0
1211612279118188550,a5f4226afdf6c14571c84043bd995df7,metoo|r4today,metoo,0,0,2019-12-30T12:37:32,0.25,0.0
1201206723161120768,496f36a4074e04690fcb54f4bbde7c82,HKPoliceTerrorism|MeToo,metoo|sexual harassment,338,336,2019-12-01T19:29:34,0.0,0.5
1201303328661147648,1b6abc41f7c36a9db9cc258e443bb901,GymJordan|MeToo,jim jordan|metoo|richard strauss,13,12,2019-12-02T01:53:27,0.0,0.25
1202545989019680768,4073e269bed467b669f1b82bde3e1e17,impeachmenthearings|metoo,metoo,0,0,2019-12-05T12:11:20,0.25,0.0
1204137555408478208,9bb15b2c18ba0097b2b95bf4175c9f45,Cosby2|EnoughIsEnough|MeToo|TimesUp,metoo|sexual predator|violent crime,0,0,2019-12-09T21:35:39,0.25,0.5
1204199866001440768,50dc1eb31b68e7006c4069e8f5d2c4aa,MeToo,alyssa milano|metoo,0,0,2019-12-10T01:43:15,0.0,0.5
1204425267877429248,bc8188de0b8463dc3b4797c9b920cb9a,Bernie2020|MeToo|ResignTrump|Resist|WaterIsLife,metoo|youtube,0,0,2019-12-10T16:38:55,0.0,0.25
1208478830287036416,775054ff61a1580fe08584e284cf818d,MeToo,metoo|rape|sexually harass,10,3,2019-12-21T21:06:20,0.0,1.0
1202701635459436559,cd45629d6540423fef8a6588d01cfec8,MeToo,bmc|today is the day,0,0,2019-12-05T22:29:49,0.0,0.0
1203079612747653125,d47b4b7da4d258a8d65d05ed981a6113,MeToo|News|Uber|rape|sexualAssaults,metoo|rape|uber,19,44,2019-12-06T23:31:46,0.0,0.75
1210517435729825793,afd472fec96af62345ed8f7deff72612,democrats|metoo,metoo,0,0,2019-12-27T12:07:01,0.25,0.0
1211552429738729472,2c3f17ce814f7561faf9d4348f1c138e,MeToo|MenToo,dawn com|metoo,5,3,2019-12-30T08:39:43,0.25,0.0
1204869789396529152,380dad969d60610d87cca4ae8c305a2d,Metoo,metoo,6,2,2019-12-11T22:05:17,0.0,0.0
1205579281931341825,a6332523b3149fa81f686c31bfbfd39a,MeToo,metoo movement,24,14,2019-12-13T21:04:34,0.0,0.0
1207607373185073152,1a1f1a299caf1ef6e2f27a8831f0001d,MeToo,metoo movement,131,55,2019-12-19T11:23:28,0.0,0.75
1207625684295786501,f5d7e2532cc9ad16bc2a41222d76f269,MeToo,metoo|wall street,0,1,2019-12-19T12:36:14,0.0,0.0
1208106860173316096,9d605bad9ee8ac1b9d4dfa0bcade47c4,MeToo,metoo,0,0,2019-12-20T20:28:15,0.5,0.75
1209671652029517825,4073ea57faa6edcf91661415bab227ba,MeToo|neurips|protestNIPS,catalyst|metoo|misogynistic|neurips|sexist|standing ovation,223,36,2019-12-25T04:06:11,0.5,0.0
1210672685677604864,59af809daaea8ced9e2260aa39540fe0,MeToo|QuantumComputing|protestQuantumSupremacy|quantumSH,metoo|misogyny|sexism,11,4,2019-12-27T22:23:56,0.0,0.5
1202234810183409670,89b0ea2c8208e85d09e512fe8c41c52b,MeToo|weLOVEshehnaazgill,devo|metoo,1,2,2019-12-04T15:34:49,0.25,0.75
1203839691264610309,47df5bc451f726e8db1349f4ff120e88,MeToo,metoo|predatory|steroids|young boys,574,165,2019-12-09T01:52:03,0.5,0.0
1205498796467245057,394111efaf135adb4d1606c28e9eff3f,MeToo|fridayfeeling|nicejewishmama|stopitnow,metoo movement|retweet|victim blaming,10,7,2019-12-13T15:44:44,0.25,0.75
1207466296469798913,346ff32eaa3c09983fb2ec057816d352,MeToo,metoo movement,314,143,2019-12-19T02:02:53,0.0,0.0
1208894948931768330,22520f44c17c17ffb266a48ee869ddee,MeToo|TheMorningShow,metoo movement,0,0,2019-12-23T00:39:50,0.25,0.0
1209920494008320000,34989eebfc4307e341fc6bc1742735af,CenkUygur|MeToo,metoo,0,0,2019-12-25T20:34:59,0.0,0.0
1210149850152501248,78fb57d9250e5a0548a39da39c736362,Andal|MeToo|Vairamuthu,andal|defence minister|doctorate|hindus|metoo|vairamuthu|your decision,822,447,2019-12-26T11:46:22,0.25,0.5
1210258781386485761,34f1bf7e129cf65c53c8d9f643cc769f,1u|AARP|BLM|CONVICT|GenX|Independents|Indigenous|JudicialReform|LGBTQ|Latinx|MAGA|MeToo|Millenials|P2|PoliceReform|REMOVE|TeaParty|VOTEBLUE|Veterans|judges|marchforourlives|police|prosecutors,aarp|extreme vetting|genx|independents|latinx|lgbtq|metoo,0,0,2019-12-26T18:59:13,0.0,0.0
1202696906721386501,0f6f3557e5995f28310849348e8277c9,MeToo,metoo,43,19,2019-12-05T22:11:02,0.0,0.0
1208521996562239488,cf8467f913a4e601da393c4e04f44b5f,metoo,avocado|metoo|sexual assault,20,4,2019-12-21T23:57:51,0.0,1.0
1209441078685962242,0ef7df9ca8bb05ed393330f5f8c61488,FlipTheSenate|MeToo|TrumpCoverup,metoo,51,38,2019-12-24T12:49:58,0.25,0.0
1212075409937969152,c2f1ea334eecd7efad233f6b99c18947,America|Democrats|MeToo|MeTooVoter|Trump|metootrans,metoo,0,0,2019-12-31T19:17:51,0.0,0.0
1212145559676628992,7835b763eca6d667e0b61f50c234f8a4,EpsteinCumoBuddies|metoo,aisle|cnn|conservative|dems|metoo,0,0,2019-12-31T23:56:36,0.25,0.5
1202676605258067969,36f59f8f610903d36da7f1db7ea3363b,JeffreyEpsteindidntkillhimself|MeToo,alyssa milano|child trafficking|metoo|sexual assault|what s up with that,2,3,2019-12-05T20:50:22,0.0,0.5
1203705947350327296,6116d2d1049c615d8f5382c108d6d47d,EpsteinDidntKillHimself|MeToo,ghislaine maxwell|jeffrey epstein|metoo|pic,139,109,2019-12-08T17:00:36,0.0,0.5
1206074430495088640,e0aec78c73c59ceb0c89e15b0f55c7d9,MeToo,metoo,0,0,2019-12-15T05:52:06,0.0,0.25
1206491700815958016,986094e42e002afd657d7502fb4b6867,MeToo|MeTooSociology,metoo|sexual violence,0,0,2019-12-16T09:30:11,0.0,0.5
1207386358869905412,f3ca945b871a82fd82757403af81d0e0,MeToo|WeToo,metoo|toxic masculinity,1,1,2019-12-18T20:45:14,0.0,0.75
1212056799831982080,85df56b56fe05f506a34d9cb90f1d0ff,MeToo,,0,0,2019-12-31T18:03:54,0.0,0.0
1202054898071851009,970d5093bd3189d1d06adb27c012edd2,MeToo,ben sasse|bet|brett kavanaugh|metoo,238,122,2019-12-04T03:39:55,0.0,0.75
1202253385958928390,885e7567b7a33415f4b6d01f2a744767,metoo,metoo|pandering,0,0,2019-12-04T16:48:38,0.0,0.25
1204718512649977856,c3b5a12fb33089b2fc35be700f91d186,Cancer|MeToo|chemo|insensitive|radiation,chemo|facebook|metoo,0,0,2019-12-11T12:04:10,0.25,0.75
1206042590975537153,9931f7098f116ced4928b15bbd45d9ea,MeToo,metoo,4,5,2019-12-15T03:45:35,0.0,0.0
1206627705313214468,8c67df151cb52e112fba1017aeef6d39,BHSI|MeToo,fiduciary|svp,0,0,2019-12-16T18:30:37,0.0,0.25
1207250813678227456,8d0cc693db5fb5bfd99f6f1e5b240799,MeToo|ShioriIto|VIDEO,metoo|metoo movement|rape|shiori ito,0,1,2019-12-18T11:46:38,0.0,0.75
1209271506271981568,2724f5b754ec74c020eadce175a6c265,MeToo|takeyourvaluestowork,garrison keillor|metoo,3,2,2019-12-24T01:36:08,0.5,0.25
1209576963704344581,2b69e7b258d691c4b4d56f3d0ce44900,Acceptance|Bipolar|Forgiveness|Metoo|PTSD|Schizoaffective,metoo|ptsd|schizoaffective disorder,0,0,2019-12-24T21:49:55,0.25,0.0
1201304235964387328,d2bb7b7103b07049681e3a15c4faf73b,metoo,metoo|sexual harassment,0,0,2019-12-02T01:57:03,0.0,0.5
1201453343609982977,fa12eafdf9d4963e9a7179853b6ff452,MeToo|NotAllMen|SilentNoMore,metoo|notallmen,31,4,2019-12-02T11:49:33,0.5,0.0
1201501593356685315,67b54dc23a5c493b750d1b9dc2ee9ac0,16DaysCampaign|MeToo|augmentedreality|bewhoyouare|comicbooks|merriweather|strongwomen|washingtondc|womensrights|wonderwoman|wonderwomansuperheroes,comic book|metoo,0,1,2019-12-02T15:01:17,0.25,0.0
1201616237626826752,6d653f17a56397d836e34ac8b8f59762,metoo,metoo,0,0,2019-12-02T22:36:50,0.0,0.0
1201621728000131075,602a2aa05405c4b63fb052ed53c6c4eb,TimesUp|feminism|feminist|metoo,feminism|feminist|metoo|third wave feminism,0,0,2019-12-02T22:58:39,0.25,0.0
1203735820785590273,435f914bb3e2444b5b035d6e4bc9efcc,feminism|metoo,feminism|metoo,0,0,2019-12-08T18:59:18,0.0,0.0
1203829401772810240,72e57021b6527166a94b9180766d7b52,befierce|metoo,are we ok|makes me sick|metoo|predator,359,114,2019-12-09T01:11:10,0.0,0.5
1204103996769734657,eb39d36c3bcf36e3c8f225a5252116fc,metoo,metoo,0,0,2019-12-09T19:22:18,0.25,0.0
1207118287894659078,8956d5d3e7aec70a5f4b81ee183949e1,MeToo,,0,0,2019-12-18T03:00:01,0.0,0.0
1207198703322357760,e4442d166d13e672bf5afb0bfcaf3e41,MeToo|OTD,metoo|torture,12,7,2019-12-18T08:19:34,0.0,0.75
1207910978018406400,2a3158c695abef4b478b9aa9911dbb9b,MeToo,hymen|metoo|rape|sexual abuse,22,6,2019-12-20T07:29:53,0.0,0.75
1209107871071256576,5b9a05b1a9a102a15d5c4f97fcc3a1a3,MeToo,metoo,4,2,2019-12-23T14:45:55,0.25,0.25
1209130207443144705,71419c0f406112d84235139fe0d81fb6,metoo,andy cohen|anthony rapp|kevin spacey|metoo,0,0,2019-12-23T16:14:40,0.25,0.5
1209877201354510336,66703dd29d3cfbf6b07fdd5ea394acd8,CORPGOV|GE|MeToo,metoo|starbucks,0,1,2019-12-25T17:42:57,0.0,0.0
1210156051397373953,12e6a33507dc961734fe16914c0807c4,MeToo|Vairamuthu,andal|metoo|vairamuthu,36,14,2019-12-26T12:11:00,0.0,0.75
1211738422982918146,2900cf129fefac4b1ab98d4b44c4d501,HareemShahScandal|HareemShah_leaks|MeToo,metoo,7,1,2019-12-30T20:58:47,0.0,0.5
1212104833009963016,52983bb709b2dff51046fe89fd06abc7,MeToo,blog|metoo,0,0,2019-12-31T21:14:46,0.0,0.0
1202574251452239873,aaf71ea8b52834e27b47cd5e85b2689e,DELHI|False|FalseRape|MeToo|MeTooIndia|MenToo,delhi|metoo,48,40,2019-12-05T14:03:38,0.0,0.5
1203747011184537606,02f138f142eb92cc3d9dd1728db1db16,MeToo,harvey weinstein|metoo,0,0,2019-12-08T19:43:46,0.0,0.0
1204232657078489088,36694f5cad8519221ad8d822c9200313,metoo,metoo|tweet,0,0,2019-12-10T03:53:33,0.25,0.0
1204469737222287361,2e97cd01a3ff455a40a9db5c6694dd35,MeToo,bill cosby,21,6,2019-12-10T19:35:37,0.0,0.5
1206076214005252096,a000b306368fa9139e4293bbdc2afb10,China|HunterBiden|MeToo|Ukraine,china|gop|metoo|ukraine,342,312,2019-12-15T05:59:11,0.25,0.0
1206252442175836165,ed3318e09a1478f10125a3cc790a71f6,MeToo,france|metoo|roman polanski,0,1,2019-12-15T17:39:27,0.25,0.0
1206325679257739264,58f421fe0701aac608f04b962150394c,churchtoo|metoo,metoo,475,46,2019-12-15T22:30:29,0.25,0.75
1207259484718092289,ec347f004c65102f6b03627f7d3773eb,Metoo,metoo,10,5,2019-12-18T12:21:05,0.75,0.0
1208315031441543168,d43573a5633b2d2447b896790583578f,metoo,metoo|sexual violence,26,11,2019-12-21T10:15:27,0.0,0.75
1208818449247621120,f0143380fae250b8d9bcd936b309886d,GDC|metoo,gdc|metoo|microsoft|xbox,5,137,2019-12-22T19:35:51,0.0,0.0
1209200268581015552,6352090ccebaba503a6191ffe9d0301b,Metoo,4 him|body shaming|character assassination|metoo|woman card,668,404,2019-12-23T20:53:04,0.5,0.75
1209315960592773122,44563a5d56ada7c4261caf67449d6a61,BLM|BirtherInChief|CorpMedia|DACA|Humanity|Idiocracy|MeToo|MegaBanks|NoDAPL|Occupy|Oligarchs|SDF|Union,daca|idiocracy|metoo|nodapl,0,0,2019-12-24T04:32:47,0.0,0.0
1209733524497915904,a4ccfdf974b2fcb1b5231403716fe953,HongKong|HongKongProtests|MeToo|Police|PoliceState,christmas day|hongkong|metoo|mong kok|riot police,0,0,2019-12-25T08:12:02,0.25,0.0
1210974791655723010,369890524dce01474ccb9c8a1b7ded30,metoo,metoo,4,3,2019-12-28T18:24:23,0.0,0.25
1200934760379486208,1a1f1a299caf1ef6e2f27a8831f0001d,MeToo,masturbation|metoo,89,31,2019-12-01T01:28:53,0.0,0.75
1201033082494541826,07e378b2566f2701482c0014f9d759be,MeToo,metoo movement|michael bloomberg|photo essay,18,20,2019-12-01T07:59:35,0.0,0.5
1203880738199920645,fa75250fc78bdc7160680b41338885a9,metoo,bs|date raped|metoo,0,0,2019-12-09T04:35:09,0.25,0.75
1207203012806094848,d390b2406c2a07a7e3ada5030b1ba8bc,MeToo,metoo|rape|thejournal ie,0,0,2019-12-18T08:36:41,0.0,0.75
1208045082294865920,78cf90b58e2e63d7d0c45785026daed4,itsatrap|metoo,metoo,15,2,2019-12-20T16:22:46,0.25,0.0
1208061103420235777,2c81bb24b88cb2b5e548bb3447c512e2,CaptainAsimKaRaaj|MeToo,devo|don t touch me|metoo,0,1,2019-12-20T17:26:26,0.0,0.75
1208348162668158976,1706cafc1bb51b697212c81e3b3ce668,metoo,metoo,0,0,2019-12-21T12:27:06,0.0,0.0
1210228083279585280,d8c036959b4af05e16639cb628bb2266,BombshellMovie|MeToo,good crazy|metoo|sexual harassment,0,0,2019-12-26T16:57:14,0.5,0.5
1210885605594259456,cdd6d84e43f43f03750333899e8a76f5,BlackLivesMatter|Brexit|Kashmir|MeToo|News|NextDecade|Politics|SocialMedia|Trump|WikiLeaks,blacklivesmatter|brexit|kashmir|metoo|wikileaks,15,12,2019-12-28T12:30:00,0.0,0.0
1211352275102453760,fc1074aad86be7369cdaa14a01573d80,metoo,dawn com|english|irony|metoo,383,170,2019-12-29T19:24:22,0.0,0.0
1201615742736535552,b535e2d0f3fb03346094fd003af69967,metoo,metoo|screws,0,0,2019-12-02T22:34:52,0.25,0.75
1204316031424090112,d9fd06b2fb7f1bba551e09a386d1b0b0,CORPGOV|FCPA|GE|MeToo,delhi high court|fbi|metoo|potus|registrar general|seema|whistle blower,0,0,2019-12-10T09:24:51,0.0,0.5
1204837190452170752,83d9d4f394eb46b80cf81c51e50963d6,MeToo|WomenInEntertainment,metoo,396,87,2019-12-11T19:55:45,0.5,0.0
1204867171379294214,f088a2d1eafb88fbf533622a89de0cb5,MeToo,metoo,0,0,2019-12-11T21:54:53,0.0,0.75
1205602603519770624,602f87fba0af4c9e6d1b223ec4553389,firstthem|metoo,metoo|okra,52,27,2019-12-13T22:37:14,0.0,0.0
1206888501918044160,6789a067f571941d48a5c8e5712621a2,MeToo,metoo movement,185,69,2019-12-17T11:46:56,0.0,0.25
1207518409648267264,fb57c224b665db856dfb8620d9747d1d,MeToo,lawyer|metoo,47,30,2019-12-19T05:29:58,0.0,0.75
1208448423680258050,2e4ece9a9c3ab239b2ce7eaaae81b02c,Isurvivedlabels|MeToo|WhereAreTheArtists|musicindustryRevolution,azania|metoo,2,1,2019-12-21T19:05:30,0.0,0.0
1208518507379359744,14059bc8fa299d8619ea7f69cc0fbe95,metoo|nikocadoavocadoisoverparty,metoo|youtube,382,133,2019-12-21T23:44:00,0.5,0.25
1208518532876525570,1d4272df149f42f13cc4ec93322507fe,MeToo,bloke|chris smith|metoo,461,115,2019-12-21T23:44:06,0.0,0.5
1208707912408981506,5d018e661ce3c7f6f62d95adbf805dd0,MeToo|SexualAssault|StandAgainstRape,metoo campaign|yaba,1,1,2019-12-22T12:16:37,0.0,0.0
1210260681431404546,25c56200c3a325f3b15f4efd585539f6,Business|metoo|parenting,metoo,0,0,2019-12-26T19:06:46,0.0,0.0
